"Area","ED","Energy","SS","ResidueLength","PairNumber","NewPredicted"
11509.3,49361.7,-5720,32,215,2188,3.12230236233716
8813.34,11517.2,-3038.01,41,156,654,4.14890904424234
23544.2,266735,-9890,105,537,8350,2.88705192096347
15831.8,101989,-6468,93,340,3797,0.126427966666667
6835.48,5439.32,-2170,9,79,292,1.68434474104747
7072.02,5114.69,-2202.45,63,107,346,3.09683101303316
7688.92,9312,-1966,21,106,485,2.17369276890756
5046.22,4217.95,-689,10,79,317,2.1688659048614
5311.6,4568.42,-1460,18,85,343,1.80094555126382
9053.83,37719.1,-3815.97,44,180,2054,4.60078667406618
11448.8,29027.4,-1110,31,166,1111,3.42205073859339
13672,76606,-4133,34,246,2680,1.94199836231741
8934.13,13772,-2958.16,17,148,729,3.82793022563671
9105.88,18313,-4139,35,155,774,0.352035489536167
9273.27,38062,-3699.84,38,180,2054,4.66258503595624
11352.6,50006.6,-4040,20,216,2677,3.09433197220704
16775.9,90192,-7555,60,367,3140,0.174779966666667
7573.64,8019.28,-2280,34,149,549,1.70501511139971
5131.65,2818.84,-1202.24,30,77,205,4.00892677936508
6305.79,7376.59,-1579.31,36,93,545,2.9077102605484
7848.41,12833.9,-2773.08,15,132,806,3.82352212761114
6755.83,11156,-1737,31,147,660,0.76587727948718
8813.38,10975.5,-3061.53,36,156,654,4.3096265320759
13961.3,142715,-6046.22,174,308,6057,3.61232776268261
7147.24,13999,-2380.04,87,120,809,3.19964298939942
10176.7,10605.4,-2010,33,154,587,2.72919951877126
13595.5,90956,-4800,43,254,3885,2.78584799927102
9761.88,39991.1,-2818.7,66,159,2181,4.17111902063492
8764.3,13635.4,-2944.51,13,148,729,3.53340867338993
12443.8,71051.4,-5438.75,50,262,3211,4.70936156135854
5085.02,4297.24,-1890,20,88,292,1.60485338760249
5408.41,1708,-3040,21,96,134,0.454205933333333
22988.3,622457,-11421,82,485,14976,0.385356376406926
3997.48,1563.91,-865.602,31,52,133,2.72364201393637
7326.44,5925,-3035,4,88,294,0.106393980769231
12802,60589.9,-4530,36,247,2754,3.16888978679605
7995.23,9542.68,-2422.05,20,123,621,3.01210991560956
6494.4,9705,-1880,16,114,620,0.705199321833722
17616.2,162451,-7328.68,68,352,6744,2.21077052691293
9452.47,50759,-6298,48,213,2604,0.4769726
16262.3,144336,-3680,51,315,5844,3.53717495546277
6747.89,8166,-1481,41,127,550,0.617273471428572
10608.4,57843.4,-4448,135,217,2904,2.82482697249294
17234.7,161729,-7546.75,71,352,6744,2.2935895602549
8912.02,13709.9,-2878.91,16,148,729,4.13673642265945
8931.11,20159,-3134,25,141,1210,0.230898966666667
22841.5,517023,-11515.2,135,540,18067,4.18240522982918
16900.4,162568,-7440.66,82,352,6744,2.01192750430208
7276.24,9422.4,-3187.35,21,138,554,2.61951174500581
12961.4,60888,-4800,33,247,2754,3.31245250186562
11402.2,41014,-4423,42,233,1871,1.04022440193237
9029.2,12076.4,-2663.39,97,136,619,3.37919587911676
8801.5,13770.6,-3002.7,12,148,729,3.3552976163621
14086.1,59733.6,-1640,60,223,2059,2.72766279183032
18950.7,507291,-8707,96,432,14619,0.651633766666667
4628.61,1330.72,-738.666,18,51,102,4.11817931295787
9427.45,12254.8,-2477.15,82,136,619,4.17847554892622
8867.48,12089.5,-2694.75,81,136,619,3.21512907769709
26523.7,474891,-11800,59,483,15505,2.72670155762921
5662.5,6699,-2874,30,92,456,0.157310466666667
14714.9,146710,-6138.43,166,308,6057,3.51979087591249
9715.72,51255.5,-2650,33,188,2599,3.40170279307581
8189.96,4723.74,-2703.03,35,131,271,4.76870054193383
23762,260652,-12800,83,540,8870,3.02872176087898
6734.27,5140.2,-2196.77,61,107,346,2.84424063871681
10141,55706,-5761,67,222,2897,0.238246533333333
5101.67,2992.82,-1231.56,42,67,224,3.83783085941408
12896.1,70632.8,-5572.69,42,262,3211,4.73853807012905
9781.53,32958,-3479.11,83,176,1922,3.873253537191
9422.15,25874.9,-3336.73,28,174,1415,3.63901839886268
13570.4,77711,-6402,52,300,3452,1.16376507865251
23432.1,426135,-17336,119,538,14484,0.753503944871847
25836.5,496778,-16870,136,640,16053,0.0233613333333333
16808.3,110425,-6790,35,322,4619,3.1229397493572
7066.04,10417.1,-2980,15,109,689,2.95548288353218
7574.5,9001.68,-1809.05,69,107,517,4.54816401369725
4805.7,2967.91,-1227.08,45,67,224,3.4965979212157
8751.45,11476.9,-3072.78,43,156,654,4.0864051735421
13434.1,75057,-7018,202,310,3463,0.369316367748918
8994.08,12257.7,-2752.25,93,136,619,3.16226772847337
3794.78,1464.75,-945.807,35,52,133,2.63285867765303
15648.4,117744,-3520,52,271,4426,2.28634794994828
11246.8,45030.7,-2390,49,223,2059,2.6741954410334
19508.9,227385,-11073,86,459,8343,0.0450153666666667
9679,31413.6,-2949.06,90,171,1747,4.01015941887422
14297.9,53118,-6987,24,280,2331,1.0774593273183
14957.9,60232.4,-6614.23,164,305,2610,2.39276271486086
13482.3,111993,-5050,69,271,4426,2.9476671952426
9533.32,39617.6,-2630,26,196,1885,2.93104712772778
8692.83,20372.1,-3473.01,95,163,1162,3.56929443931162
4212.92,2195.34,-1054.56,20,54,165,1.60306322708957
8901.02,32428.9,-3675.77,92,176,1922,2.54743135271927
9465.64,29071.2,-2230,29,156,1364,4.23141970378576
11862.8,33950,-1060,31,166,1111,3.46445702331879
6097.88,2340,-1099,42,86,184,0.546575466666666
13306.4,81740.4,-4860,39,272,3539,3.4542052082697
12263.8,63476,-3788,141,232,3132,1.59883133663004
3790.43,2219.17,-547.57,3,43,161,4.49627051839912
11905.9,50151,-6717,49,259,2538,0.408878633333333
15397.5,118082,-4880,61,271,4426,3.01148114306581
11575.3,89923.8,-6660,60,254,3885,3.59384097570208
11803.3,56966,-7075,47,275,2683,0.114063933333333
18376.7,126957,-7409,77,376,4723,0.159434933333333
9466.99,11375,-2667,24,152,552,1.97945618571428
12613.4,52181,-6697,76,203,2187,0.3701198
21013.3,256026,-11927,91,537,8483,1.25149802191166
8448.12,13295,-2510,16,110,618,1.51453990059998
8277.23,12015.3,-2538.45,82,128,693,2.51899504320543
10267.8,10792.5,-2350,37,154,587,2.87036546000741
3837.34,2225.22,-554.156,3,43,161,4.71354874796955
15698.6,115060,-5030,53,271,4426,2.86155194808684
11267.1,69121.9,-5231.03,147,247,3373,1.34819417096589
19090.2,156809,-8930,81,449,5537,1.88143333652377
6802.21,10461.5,-3710,15,109,689,2.93624725627947
4323.8,1991.7,-1041.71,6,63,166,2.9932838910294
11782.4,24609,-4259,143,197,1212,0.262182166666667
7446.65,15612.6,-2582.8,69,134,970,4.03988336248728
8594.92,26719.7,-2420,26,156,1364,2.96954340977406
15255.6,151648,-7653,54,362,6188,1.2186134106934
10303.5,32133.1,-3352.75,79,176,1922,3.89697456754069
11152.3,50621.2,-4330,22,216,2677,2.89275142873399
7115.53,22924,-3079,11,156,1360,0.427915443589744
9155.78,17181.9,-4167.34,33,183,931,1.29888238506175
4595.92,1405.77,-1613.45,12,76,147,2.98754217593518
10938.3,52130.8,-4419.01,105,209,2534,4.58301780743922
9185.03,20536.6,-3544.17,101,163,1162,3.84316525228424
14078.8,94973.5,-5696.39,47,294,4249,3.73753785937526
11987,52697.9,-3170,76,224,2192,3.81133661920988
13092.1,94861,-3329,217,164,1746,0.847041355202575
9510.65,26312,-3343.94,33,174,1415,3.5526305101156
9204.78,28963.6,-3427.45,33,179,1626,4.69754508398012
6038.71,11083.6,-1819.04,27,102,764,4.22373955293077
15792.2,110413,-5570,32,322,4619,3.1986204501454
6702.79,6943,-3104,19,140,429,0.764812161233211
13214.8,38484,-5019,42,232,1474,0.527496163243423
11510.2,26369.1,-1420,29,166,1111,3.30970771601194
15156.7,202367,-8665,55,388,7588,0.464012679679144
6202.74,5452,-1868,40,98,345,1.64024180720857
7529.41,7932.86,-1200,149,109,486,4.3794841783305
9802.63,37903.3,-4571.01,25,193,2118,1.04879203362193
28401.9,684566,-14690,368,607,18478,0
10587.1,17051.3,-3553.8,66,172,973,3.62163175268162
12755.8,44624,-4925,48,256,2136,0.730444347509753
9873.67,12021.8,-2348,59,136,619,3.71504499246463
9237.38,28311,-3730,37,194,1521,3.43842802771169
3723.34,2165.48,-584.06,4,43,161,4.80823044046508
20127.2,188458,-7070,62,403,6746,3.08977368067436
8194.87,26552.2,-2430,27,156,1364,3.24568412372825
11487.8,59081.7,-2680,51,223,2822,4.24274319530472
13769.7,51380.5,-5625.87,67,288,2334,4.52992102238519
8553.88,16629,-2758.35,78,142,844,3.43878388680437
27158.7,707986,-16151,180,666,19052,0.00505333333333333
11794.6,54163.8,-4338.97,107,209,2534,4.75564264756311
12952.3,45701,-5901.3,58,273,2061,4.03432695763662
2279.16,69.7411,-293,96,33,5,3.15805850280533
14064.6,69057.6,-2670,63,224,2192,3.82960172753601
13527.4,122181,-6998,319,343,5220,0.105472066666667
14915,173280,-6443,60,328,7107,0.168559624561403
12472.5,54756.4,-4730,29,216,2677,3.22269826068581
7162.09,7356.05,-1650,164,109,486,4.47027378441763
11961.5,73927.6,-4280,28,249,3630,1.69049800596383
8011.98,18919,-3633,48,144,1018,0.0824622
8147.67,12969.9,-2468.08,22,132,806,3.95828204706742
5145.11,4788.35,-1090,22,85,343,1.22060624744981
6594.91,4064.85,-1839.71,41,101,270,4.11562801469026
16231.7,166413,-9430,86,331,5959,0.0556292285714286
7752.55,26111.5,-2980.7,93,156,1521,4.08997123417074
9554.5,26435.3,-2620,38,156,1364,3.6910471122739
4613.24,3988.68,-1060,10,79,317,2.16315465253489
8801.64,12388.8,-2646.86,96,136,619,3.01622040874543
6349.92,2092,-1710,18,112,152,0.320262815873016
18142.6,161032,-9870,93,388,6290,3.46692469819014
6916.81,13415.3,-1508.49,18,96,804,2.16348581566856
7222.12,5658.84,-1510,17,79,292,1.64325769038523
17921.3,190603,-7764,63,378,7461,0.71213741281495
9681.7,35203,-5716,31,192,1871,0.193175466666667
5569.14,4005.63,-1519.01,125,88,318,2.94161982796878
7533.77,11743.6,-2658.04,77,128,693,2.57471947808736
14699.1,59786.7,-6693.32,163,305,2610,2.34054594991329
7044.97,4174.19,-2310.54,71,101,249,4.03161214960747
2515.57,52.4793,-275,6,33,5,1.26141867340603
9355.83,25710.9,-3365.82,38,174,1415,3.60708877022769
5979.91,7040.93,-1599.7,44,93,545,3.3009010536493
5774.78,7260,-3007,59,94,456,0.312458944265554
12016.8,52113.2,-3640,36,224,2192,3.28159635200581
10614.8,28627.3,-2830,24,194,1521,4.35294268242482
5519.64,7557.83,-1880.48,73,104,457,2.28932325227114
4339.42,2191.98,-981.352,19,54,165,1.94022433748383
9589.8,51696.7,-2630,24,188,2599,3.52298550954788
22596.7,247200,-10300,106,537,8350,2.7013062895696
10823.1,32730,-3880,69,196,1636,1.59334063787879
8014.87,9258.47,-1200,27,102,516,4.3548699861907
16474.1,156622,-8628,56,340,6178,0.0318076846153846
7346.26,9226.44,-2589.16,18,123,621,2.14471023627311
9890,17482,-2680,24,137,886,0.221003
20201.2,440909,-13864,82,508,14821,0.536871866666667
8894.25,51250.9,-1910,30,188,2599,3.43096544329346
14390.2,145377,-6137.79,169,308,6057,3.4987634151747
10298.7,10391.1,-1700,35,154,587,2.69710299531494
25262.7,478940,-11200,54,483,15505,3.74428504420487
8330.57,10356,-3088,24,124,585,1.12435373607086
18053.2,161559,-10700,87,388,6290,3.4050464729026
11913.6,63346,-6049,32,290,2981,0.311312466666667
12445.6,70485.5,-5509.85,36,262,3211,4.77374738880306
16647.8,196595,-9495,64,382,7958,0.0248351333333333
11143.4,39496.9,-3846.98,80,193,2118,3.55298372744072
11115.2,85314.4,-2310,17,220,3450,3.200542700425
14390.5,180746,-7489,84,372,6863,0.167447616666667
20836.6,340701,-8570,108,462,11563,3.26560692895079
4922.11,1554.64,-729.944,13,51,102,3.4628190818723
8982.07,25557.1,-3353.76,21,174,1415,3.5140605851069
9442.13,10088.7,-2360.94,101,130,490,3.33668280294209
19524,439868,-10569,36,462,12061,0.742825819366744
4123.85,2029.51,-1078.59,6,63,166,3.04223697692167
9922.76,38645.1,-4042.17,27,193,2118,3.19536314405848
3951.1,2173.43,-1158.36,20,54,165,1.56851238359051
14095.3,52330.7,-5552.77,85,288,2334,4.49983098663745
14138.3,140885,-5830,43,315,5844,2.78532260008873
9770.55,26480.2,-3366.66,29,174,1415,3.73646962022103
5287.01,2139,-1648,8,66,116,0.349925866666667
8414.54,10739.7,-3522.41,44,156,654,1.99928736505447
14123.6,52038.2,-2840,42,234,2464,3.14435321715864
13504.2,155549,-6647,249,302,5946,0.161700566666667
19228.2,231145,-11200,96,537,8350,1.97745364329583
14830.9,287465,-8539,63,352,11258,0.142802566666667
7773.09,4705.26,-2685.54,37,131,271,4.55531457083927
8774.89,13066.5,-2467.41,18,132,806,3.96311122960721
5199.59,5099,-2109,9,93,367,0.256527603508772
16760.7,159964,-7603.41,81,352,6744,2.37524033576073
21305.9,192496,-10669,93,471,6527,0.138452217948718
7200.45,13313.1,-1742.31,36,105,765,2.8388358034632
5157.24,3033.38,-1239.42,48,67,224,3.04124991078434
10423.7,38961.9,-4098.83,27,193,2118,3.62193458968108
5641.56,4107.95,-1369.7,114,88,318,2.98085204546289
4367.08,5227,-1321,34,74,395,0.877349792121213
7160.39,10198,-3190,23,145,589,1.32326578091859
15706.9,76086,-7846,47,306,3062,0.0702126947368421
7724.57,12082.8,-2941.31,23,136,732,1.70070855185333
9704.83,30767.4,-3222.84,128,171,1747,4.68818034281527
5640.53,11106.8,-1853.29,24,102,764,4.09650776441831
5329.85,4412.01,-1560,17,88,292,1.76908836387071
9702.55,25987.6,-3309.6,28,174,1415,3.75300435727052
12503.3,45784.4,-5873.88,65,273,2061,3.67788528225595
9763.36,38345.8,-3698.99,48,180,2054,4.4906813299542
20586.7,245153,-11500,81,540,8870,2.94620341461053
13656.3,51939.8,-1079.22,56,288,2334,4.09228725168822
12836.9,60244.4,-5590,25,247,2754,3.05923568547843
13093,51897.1,-2880,30,234,2464,2.658052579915
9339.62,39554.7,-2190,11,196,1885,3.32147753606403
6483.61,5029,-1907,26,104,298,0.67626382775041
9300.95,39684.5,-2190,23,196,1885,3.66289624440651
12183.6,34062,-5380,114,217,1751,0.1448944
9289.89,32883.7,-3661.62,90,176,1922,3.50166448513769
24658.2,346679,-13573,105,636,10694,0.004812
11744.2,70298.2,-5659.31,35,262,3211,4.43682371203956
10366.7,36975.1,-2910,37,196,1997,3.97550652430396
14395.5,144068,-6121.05,154,308,6057,3.65877022086452
8846.52,8053,-3018,9,109,397,0.6196063
5950.06,7055.03,-1603.23,39,93,545,3.34650456769666
8914.64,14033.6,-2867.36,33,148,729,3.82115887863656
16195.5,167646,-7675.83,84,352,6744,1.86301070588847
7810.49,9293.76,-2805.46,20,138,554,3.15847025541659
7867.97,4820.79,-2694.46,24,131,271,4.623930667439
13564.4,235174,-5339,61,297,9791,0.932181249066516
18750.4,160118,144000,76,388,6290,3.50541796865497
10137,28233.5,-2756.64,97,158,1403,3.86369851542728
2520.44,55.0265,-595,94,33,5,3.12701455505031
16226.9,123415,-4779,67,294,4627,0.9366187501221
9683.49,21665,-1725.97,83,152,1165,3.39939758571428
9581.91,56722,-4688,31,215,2893,0.579012903296704
17926.7,176202,-4680,68,403,6746,3.79856971508353
8173.4,25838.6,-2520,52,156,1364,3.6645875559315
3674.22,2222.89,-574.964,11,43,161,4.75236013188106
19165.7,160563,-9360,95,388,6290,3.95572167949043
8662.5,30464.8,-3451.16,129,171,1747,3.16569071958069
10083.8,29548,-6737,60,180,1211,0.0988472
5958.33,4214.05,-1463.35,126,88,318,2.25732778705297
9675.16,16847.7,-4146.91,83,172,973,2.38977112499881
10107.8,10494.2,-2580,32,154,587,2.67216501609624
4663.57,2876.33,-1262.44,38,67,224,3.84087849228829
7236.24,14044.8,-2367.77,97,120,809,3.13872736739193
5989.83,7278.17,-1609.52,49,93,545,3.01271076623581
19875.4,409829,-10800,59,473,14125,2.39899645237032
13921,67788,-9270,161,292,2539,0.111919771428571
10591.9,60385,-5359,219,238,2823,0.188853866666667
11336,34040.4,-3300,53,234,1581,1.9154948857024
8894.02,16872.3,-3991.31,38,183,931,1.42648141046144
10107.9,47789.4,-2910,36,216,2677,3.07203415524823
5909.96,4641.24,-1140,21,85,343,1.59700910880584
11748.9,74588.2,-5980,36,249,3630,1.95220219316722
8710.89,29128.6,-3396.8,42,179,1626,4.53614882109476
6079.94,3888.75,-1467.09,43,88,270,1.68601597184874
8035.22,15173,-3176,73,130,888,0.414811723809524
8792.42,10292.6,-299.528,0,130,490,2.88253728571428
7766.89,9376.97,-3018.58,101,130,490,1.65012106225206
15812.8,209606,-10543,55,355,7953,0.0141201333333333
8865.89,52837.2,-2860,24,188,2599,3.16551531293171
7372.71,14201,-2297.17,87,120,809,3.28079590289721
5616.05,4098.5,-1561.41,122,88,318,2.34724637755819
12249.3,92012.1,-5250,50,254,3885,2.70516466213402
7452.88,9906.6,-2456.38,20,123,621,3.0661757628745
6997.33,7271,-2002,17,122,429,0.5928957
9683.36,17145.6,-3887.35,81,172,973,3.22557327040081
11321.8,69166.8,-5343.24,147,247,3373,1.33404963242772
12868.6,60396.1,-4120,31,247,2754,3.3100051915123
9221.42,38723.6,-4040.88,35,180,2054,2.60460110349825
4070.39,2175.32,-1063.66,20,54,165,1.58188516194113
10639.3,76700,-6189.4,153,252,3882,0.812576139388111
6883.62,4245.33,-1289.36,30,75,248,1.19125505144994
4883.17,3874.01,-1510,15,79,317,2.60469276250582
13193.9,141041,-6411.13,157,280,5954,0.508204447826087
7937.36,9012.58,-1160,26,102,516,4.23303346207592
9607,21778.1,-3329.1,76,163,1162,3.8849647967138
4659.02,1933.7,-957.017,5,63,166,2.61289306093012
7941.27,4728.26,-2659.53,26,131,271,4.53842030680616
5802.74,4196.69,-1536.4,122,88,318,1.95146287971894
5670.86,7186.74,-1624.5,52,93,545,3.5344573197011
14434.9,107538,-6925,51,303,4528,0.205337733333333
9950.38,54303,-4753,34,179,2322,0.247426503296703
15926.9,162845,-7727.71,78,352,6744,2.1164017095252
10124.9,17873,-3713.65,66,172,973,4.08277314257227
9348.65,39095.3,-4305.81,25,193,2118,2.60598500768398
4504.44,2040.92,-1024.07,5,63,166,2.85937471585954
15578,157585,-8720,78,388,6290,3.45574631289951
8301.79,9979.96,-2379.82,11,123,621,2.87906699674231
16971.6,116527,-12984,248,382,4538,0.0629928666666667
5367.52,3541.24,-796.881,46,51,132,2.46786767261128
11387.2,44797,-3380,46,223,2059,2.50148216425796
5062.34,3221.64,-1164.22,36,71,249,3.18623175478958
11205.6,111256,-2340,60,235,4905,2.74386544439513
8935.7,11093.5,-3224.85,33,156,654,3.8701560211518
16273.9,158074,-7742,40,365,6176,0.755404503463204
11448,103044,-6929,66,249,4907,0.742152507692308
12406.7,54897.9,-3880,70,224,2192,4.09056777200578
16865.3,135626,-7250,58,300,3064,0.1065781
12135.9,114728,-2480,38,235,4905,2.83547596419633
16244.5,155763,-7600,175,338,5637,0.251359876190476
8834.57,7257,-1484,32,105,319,1.74314738205128
14341.2,139667,-4610,44,315,5844,2.88047766434558
6983.31,6736.01,-2540,165,109,486,3.51803127368132
22431.1,257715,14800,86,540,8870,3.40683561136309
5812.34,4869.1,-922,20,85,343,1.21712000910169
8538.34,13503.1,-2533.81,19,132,806,4.36783492761035
15604,40779,-4237,67,278,1583,1.51572039431169
2579.68,53.2692,-487,6,33,5,1.36844987800555
8829.04,27826.6,-2430,28,156,1364,3.58878781878887
11115.9,27620,-4883,73,188,1165,0.0737295
6420.87,10304.2,-3540,16,109,689,2.8859555065692
9772.13,51490.8,-2850,31,188,2599,3.39526096494931
15543.4,114598,-5170,57,271,4426,3.07374060695052
6371.28,8475.91,-1610,26,102,516,3.39185169143148
19870.4,190729,-14345,304,437,6411,0.0205968
6667.66,4105,-2502,27,124,272,0.680433137464351
8764.59,25121.5,-3149.3,33,157,1519,2.74630844538506
8324.71,20196,-5675,14,151,1068,0.0364357333333333
12963.1,86104.5,-6775.34,54,291,3799,0.2608732
14144.5,93700.9,-5714.22,37,294,4249,3.43851884274255
6646.24,10459.1,-2940,16,109,689,2.89148717647554
5590.87,8169,-2432,214,102,614,1.96116165844483
20612.4,255503,-1710,78,540,8870,3.06995655502605
10315.2,38895.3,-4101.55,27,193,2118,3.58170927068733
11024.5,58583,-5384,36,224,2825,0.802862133333334
10557.5,27545,-3226.68,28,174,1415,4.31503676994935
9850.75,51640.3,-2690,21,188,2599,3.63275928384014
16814.6,161037,-12200,85,388,6290,3.33962689098635
3691.44,2173.42,-584.59,5,43,161,4.81186729241314
3885.4,1449.38,-936.08,35,52,133,2.50535534998866
15185.6,109114,-6210,40,322,4619,3.83314336725834
6702.72,3950.45,-2365.78,70,101,249,3.95336134952587
8916.42,21938,-2530,16,166,1111,2.31178729110008
10661.4,85252.7,-2790,22,220,3450,3.26962933161164
12008.6,73234.9,-3890,24,249,3630,1.7816537583423
21270.4,168238,-5410,100,449,5537,2.181299065522
14882.4,139511,-4090,56,315,5844,3.63121433819598
2483.81,72.1009,-399,11,33,5,2.31333857685367
10178.4,29594,-6113,114,191,1632,0.0133912
7559.73,12810.5,-2910.36,15,132,806,3.73969271301941
8790.12,12028.5,-2747.59,95,136,619,3.06805564151554
7801.06,9614.78,-2984.52,98,130,490,2.07477071213733
8679.89,19411.4,-3205.35,17,157,1113,0.194968073809524
16398.5,160657,-7543.02,75,352,6744,2.35001251896674
6311.71,7193.48,1630,164,109,486,4.07269764248578
15265.3,74487,-5292,45,313,3212,0.571756688721804
12211.6,42337,-6104,44,221,1749,0.348613
6653,10352.2,-2790,16,109,689,2.81200640232257
26606,438191,-8733,92,482,7114,0.577066614141414
6701.76,13063.1,-1551.57,21,96,804,2.26272313280153
11694.8,47035.6,-6750,26,215,2188,1.74639610281385
5872.74,4149.23,-1561.34,121,88,318,1.90982702968356
5535.97,10768.2,-2030.78,24,102,764,3.82998785424419
9262.96,27675,-3179,21,168,1412,1.29288375238095
10093.9,17251.8,-3670.48,74,172,973,3.51692217461982
17429.8,177501,-12433,90,494,7102,0.0602500666666667
12431.4,56996.9,-2310,52,223,2822,4.27398633891706
8139.72,12663,-2774,77,132,735,1.32238112980855
